time,temp2minst,rain10minsum,globalstrahlung10minavg,relhum2minst,wdir10minavg,vmag10minavg,qffinst
04/05/2024 17:40,16.5,0,70,47.3,350,1.194,1011.9
04/05/2024 17:50,16.1,0,57,49.3,355,1.306,1012.1
04/05/2024 18:00,15.7,0,42,51.3,358,1.194,1012.2
04/05/2024 18:10,15.5,0,31,52.2,8,1.111,1012.3
04/05/2024 18:20,15.4,0,23,52.5,17,1.389,1012.5
04/05/2024 18:30,14.6,0,11,59.2,40,1.306,1012.7
04/05/2024 18:40,14.5,0,3,58.5,52,1.694,1012.6
04/05/2024 18:50,14.1,0,0,60.1,51,1.694,1012.7
04/05/2024 19:00,13.8,0,0,60,52,1.389,1012.7
04/05/2024 19:10,13.6,0,0,61.2,37,1,1012.8
04/05/2024 19:20,13.5,0,0,62,31,0.889,1012.8
04/05/2024 19:30,13.3,0,0,62.7,44,1.111,1013
04/05/2024 19:40,13.1,0,0,63.9,16,0.694,1013.1
04/05/2024 19:50,13,0,0,63.8,352,0.806,1013.2
04/05/2024 20:00,12.8,0,0,65.3,349,0.5,1013.2
04/05/2024 20:10,12.8,0,0,65.2,355,0.611,1013.3
04/05/2024 20:20,12.6,0,0,66.4,360,0.611,1013.3
04/05/2024 20:30,12.6,0,0,65.2,12,0.611,1013.3
04/05/2024 20:40,12.6,0,0,64.9,49,1.111,1013.4
04/05/2024 20:50,12.8,0,0,64.8,359,0.889,1013.3
04/05/2024 21:00,12.9,0,0,64.6,29,0.306,1013.3
04/05/2024 21:10,13.5,0,0,62.2,332,0.306,1013.2
04/05/2024 21:20,12.9,0,0,66.9,312,0.194,1013.5
04/05/2024 21:30,12.9,0,0,66.7,63,0.389,1013.5
04/05/2024 21:40,13,0,0,66.1,87,0.389,1013.5
04/05/2024 21:50,13.2,0,0,65.7,144,0.389,1013.4
04/05/2024 22:00,13.5,0,0,64.6,179,0.389,1013.4
04/05/2024 22:10,13.6,0,0,63.7,187,1.111,1013.2
04/05/2024 22:20,13.3,0,0,65,184,1,1013.4
04/05/2024 22:30,13.6,0,0,62.7,194,1.111,1013.2
04/05/2024 22:40,13.8,0,0,61.4,206,1.5,1013.2
04/05/2024 22:50,13.7,0,0,61.6,205,1.5,1013.1
04/05/2024 23:00,13.8,0,0,61.9,196,1.889,1013.1
04/05/2024 23:10,14,0,0,60.2,200,2.111,1013
04/05/2024 23:20,13.8,0,0,61,196,1.806,1013.1
04/05/2024 23:30,13.7,0,0,62.3,203,1.694,1013.1
04/05/2024 23:40,13.5,0,0,64.4,214,1.5,1013.1
04/05/2024 23:50,13.6,0,0,64.3,195,2.306,1013.1
05/05/2024 00:00,13.5,0,0,65.5,212,2.5,1013.1
05/05/2024 00:10,14.2,0,0,61.1,204,2.806,1012.9
05/05/2024 00:20,14.8,0,0,58.8,241,5.806,1012.8
05/05/2024 00:30,14.6,0,0,60.1,238,3.889,1012.9
05/05/2024 00:40,14.6,0,0,60.8,244,6.389,1012.8
05/05/2024 00:50,14.4,0,0,62.2,251,5.806,1012.8
05/05/2024 01:00,14.3,0,0,62.9,248,5.806,1012.8
05/05/2024 01:10,14.1,0,0,63.8,246,4.194,1013
05/05/2024 01:20,14,0,0,64.8,245,3.389,1013
05/05/2024 01:30,13.6,0,0,67.2,256,2.194,1013
05/05/2024 01:40,13.6,0,0,67.5,269,3.694,1013.1
05/05/2024 01:50,13.4,0,0,68.9,264,3.194,1013.2
05/05/2024 02:00,13.2,0,0,70.4,265,3.389,1013.3
05/05/2024 02:10,13.2,0,0,71.2,260,3.889,1013.3
05/05/2024 02:20,13.2,0,0,71.3,252,3.806,1013.3
05/05/2024 02:30,13.2,0,0,72,245,2.806,1013.5
05/05/2024 02:40,13.1,0,0,73,251,2,1013.6
05/05/2024 02:50,12.9,0,0,74.3,262,0.806,1013.6
05/05/2024 03:00,12.8,0,0,76,237,1.306,1013.6
05/05/2024 03:10,12.8,0,0,77.1,261,1.5,1013.5
05/05/2024 03:20,12.5,0,0,80.4,234,0.806,1013.6
05/05/2024 03:30,12.4,0,0,80.4,189,0.889,1013.5
05/05/2024 03:40,12.2,0,0,82.5,177,0.806,1013.6
05/05/2024 03:50,12.2,0,0,82.1,67,0.306,1013.6
05/05/2024 04:00,12.2,0,0,83.2,64,0.306,1013.6
05/05/2024 04:10,12.2,0,1,82.7,58,0.111,1013.6
05/05/2024 04:20,12.1,0,2,84.5,265,0.389,1013.7
05/05/2024 04:30,12.4,0,5,82.4,253,0.5,1013.6
05/05/2024 04:40,12.1,0,11,86.4,259,0.806,1013.8
05/05/2024 04:50,12.5,0,22,81,225,1.5,1013.6
05/05/2024 05:00,12.4,0,26,83.2,233,1.694,1013.7
05/05/2024 05:10,12.5,0,45,81.7,244,1.611,1013.7
05/05/2024 05:20,12.4,0,45,83.3,254,1.5,1013.8
05/05/2024 05:30,12.3,0.1,53,84.8,248,1.306,1013.9
05/05/2024 05:40,12.4,0,90,88.7,244,0.889,1013.8
05/05/2024 05:50,12.1,0.1,62,90.7,232,1.611,1014
05/05/2024 06:00,12.1,0.1,90,89.5,193,1.694,1013.9
05/05/2024 06:10,12,0,79,89.9,206,1.694,1014
05/05/2024 06:20,11.9,0,70,89.4,184,1.806,1014.2
05/05/2024 06:30,12.1,0.1,92,90.5,210,1.806,1014.3
05/05/2024 06:40,12.1,0,113,89.8,173,1.694,1014.2
05/05/2024 06:50,12.4,0,104,90.5,189,1.389,1014
05/05/2024 07:00,12.3,0,100,90.9,226,1.389,1014.4
05/05/2024 07:10,12.5,0,133,87.9,199,1.889,1014.2
05/05/2024 07:20,12.7,0,166,85.9,210,1.806,1014.2
05/05/2024 07:30,12.6,0,109,84.1,219,1.694,1014.3
05/05/2024 07:40,12.6,0,113,87.2,218,1.389,1014.4
05/05/2024 07:50,12.5,0,110,88.4,217,1.111,1014.5
05/05/2024 08:00,12.6,0.1,132,88,209,1.5,1014.3
05/05/2024 08:10,12.6,0.1,154,88.3,216,1.611,1014.4
05/05/2024 08:20,12.8,0.1,183,89,225,1.5,1014.5
05/05/2024 08:30,13.1,0,343,85.9,217,1.611,1014.4
05/05/2024 08:40,13.1,0,269,84.9,237,1.806,1014.5
05/05/2024 08:50,13.6,0,291,85.1,228,1.694,1014.4
05/05/2024 09:00,13.7,0,445,80.8,228,1.694,1014.3
05/05/2024 09:10,14.3,0,429,81.2,216,2.306,1014
05/05/2024 09:20,15.2,0,724,76.9,226,2.694,1013.8
05/05/2024 09:30,15.5,0,951,74.6,212,3.306,1013.6
05/05/2024 09:40,15.7,0,814,73.1,207,3.694,1013.6
05/05/2024 09:50,15.9,0,928,71.7,220,3.194,1013.5
05/05/2024 10:00,16.1,0,926,71,216,2.694,1013.4
05/05/2024 10:10,16.7,0,832,68.7,216,3.5,1013.2
05/05/2024 10:20,17,0,722,68.8,249,3.389,1013.1
05/05/2024 10:30,16.6,0,559,67.2,218,3.389,1013.1
05/05/2024 10:40,17.3,0,584,64.9,247,4.306,1013
05/05/2024 10:50,17.7,0,624,61.3,232,4.111,1012.9
05/05/2024 11:00,17.6,0,614,62.7,221,3.806,1012.7
05/05/2024 11:10,16.8,0,399,63.1,216,3.389,1012.9
05/05/2024 11:20,17.4,0,440,61.4,211,3.889,1012.6
05/05/2024 11:30,17.4,0,510,62,221,4,1012.6
05/05/2024 11:40,17.1,0,494,60.8,220,4.389,1012.6
05/05/2024 11:50,17.3,0,277,62.8,212,3.889,1012.4
05/05/2024 12:00,17.3,0,353,61.3,215,3.611,1012.4
05/05/2024 12:10,18,0,525,60.1,207,4.694,1012.2
05/05/2024 12:20,17.6,0,370,61.1,204,4.694,1012.2
05/05/2024 12:30,17.5,0,319,59.8,212,4,1012.1
05/05/2024 12:40,17.6,0,404,59.8,203,3.306,1011.8
05/05/2024 12:50,17.4,0,195,60.6,206,2.306,1011.8
05/05/2024 13:00,17.5,0,372,65.2,198,2.306,1011.8
05/05/2024 13:10,18.2,0,638,59.5,203,2.111,1011.5
05/05/2024 13:20,18.2,0,256,58.5,219,2.5,1011.4
05/05/2024 13:30,18.1,0,256,59.6,215,2.611,1011.3
05/05/2024 13:40,18,0,245,61.1,225,2.194,1011.2
05/05/2024 13:50,18.5,0,359,57.6,235,1.611,1010.9
05/05/2024 14:00,18.3,0,298,56.2,223,2.611,1010.8
05/05/2024 14:10,18.5,0,267,56.2,221,2,1010.7
05/05/2024 14:20,19.1,0,411,58.8,215,1.5,1010.4
05/05/2024 14:30,18.8,0,346,52.3,218,2.194,1010.4
05/05/2024 14:40,18.9,0,358,53.3,216,2.389,1010.4
05/05/2024 14:50,18.9,0,300,52,185,2.389,1010.1
05/05/2024 15:00,19.5,0,358,53,191,2.389,1010
05/05/2024 15:10,18.9,0,382,51.6,208,1.611,1009.9
05/05/2024 15:20,18.9,0,263,52,175,1.5,1009.8
05/05/2024 15:30,19.2,0,320,56.8,195,1.806,1009.7
05/05/2024 15:40,19,0,251,56.8,203,1.389,1009.6
05/05/2024 15:50,19,0,230,52.5,169,1.389,1009.5
05/05/2024 16:00,19,0,210,51.4,139,0.694,1009.4
05/05/2024 16:10,18.7,0,187,54.5,159,0.694,1009.3
05/05/2024 16:20,19,0,207,54.8,162,0.889,1009.2
05/05/2024 16:30,18.8,0,207,55.7,170,1.111,1009.1
05/05/2024 16:40,18.4,0,148,62.2,160,0.694,1009.2
05/05/2024 16:50,18.8,0,168,54.6,174,0.889,1009
05/05/2024 17:00,18.7,0,118,56.8,206,0.806,1009
05/05/2024 17:10,18.6,0,119,55.5,246,0.694,1009
05/05/2024 17:20,18.4,0,103,58.4,260,0.5,1009.1
05/05/2024 17:30,18,0,81,61.5,334,0.306,1009.1
05/05/2024 17:40,18.1,0,67,61.8,357,0.806,1009.1
05/05/2024 17:50,17.5,0,46,63.2,6,1.389,1009.2
05/05/2024 18:00,17.6,0,27,60.8,19,1.694,1009.1
05/05/2024 18:10,16.9,0,14,66.5,21,1.806,1009.2
05/05/2024 18:20,17.3,0,10,62.5,17,2.306,1009
05/05/2024 18:30,17.2,0,8,62.8,38,1.694,1009.1
05/05/2024 18:40,16.6,0,3,68.3,40,1.5,1009.1
05/05/2024 18:50,16.4,0,0,68.4,12,0.806,1009.2
05/05/2024 19:00,15.9,0,0,73.1,172,0.389,1009.5
05/05/2024 19:10,15.9,0,0,72,79,0.5,1009.5
05/05/2024 19:20,15.4,0,0,74.2,66,1,1009.6
05/05/2024 19:30,15.4,0,0,72.8,56,1.806,1009.6
05/05/2024 19:40,15,0,0,74.8,60,2,1009.6
05/05/2024 19:50,14.9,0,0,75.8,38,1.889,1009.7
05/05/2024 20:00,14.8,0,0,76.2,24,1.389,1009.8
05/05/2024 20:10,14.8,0,0,76,37,1.889,1009.7
05/05/2024 20:20,14.6,0,0,77.5,32,1.611,1009.9
05/05/2024 20:30,14.7,0,0,77.3,28,1.694,1010
05/05/2024 20:40,14.9,0,0,76.5,333,1,1010
05/05/2024 20:50,14.8,0,0,77.9,16,0.5,1009.9
05/05/2024 21:00,15.3,0,0,73.4,21,2.306,1009.7
05/05/2024 21:10,15.1,0,0,73.1,25,2.806,1009.7
05/05/2024 21:20,14.8,0,0,74,19,3.5,1009.6
05/05/2024 21:30,14.6,0,0,74.3,21,3.611,1009.6
05/05/2024 21:40,14.7,0,0,73.1,26,3.194,1009.4
05/05/2024 21:50,14.6,0,0,74.2,29,3.306,1009.6
05/05/2024 22:00,14.5,0,0,75.1,36,3.111,1009.5
05/05/2024 22:10,14.4,0,0,74.9,22,2.694,1009.5
05/05/2024 22:20,14.4,0,0,74.7,317,1.611,1009.9
05/05/2024 22:30,14.3,0,0,77,299,2.389,1010.6
05/05/2024 22:40,14.6,0,0,75.2,334,1.389,1010.4
05/05/2024 22:50,13.9,0.2,0,83.2,307,1.611,1010.5
05/05/2024 23:00,13.6,0.1,0,85,340,2.306,1010.3
05/05/2024 23:10,13.2,0.2,0,88.9,18,2.806,1010.1
05/05/2024 23:20,13,0.1,0,88.7,27,3.194,1009.7
05/05/2024 23:30,12.9,0,0,91.5,48,2,1009.8
05/05/2024 23:40,12.8,0,0,91.9,318,0.694,1009.9
05/05/2024 23:50,12.7,0,0,92.6,0,0.5,1009.9
06/05/2024 00:00,12.7,0,0,92.7,62,1.806,1009.7
06/05/2024 00:10,12.7,0,0,93.2,265,1.694,1010.4
06/05/2024 00:20,12.9,0,0,93.7,238,1.611,1010.7
06/05/2024 00:30,13,0,0,91.2,173,0.389,1010.3
06/05/2024 00:40,12.7,0,0,93.6,102,2.306,1009.9
06/05/2024 00:50,12.8,0,0,90.7,76,3.306,1009.3
06/05/2024 01:00,12.9,0,0,89.8,303,1.889,1009.8
06/05/2024 01:10,12.5,0,0,93.5,320,0.389,1009.9
06/05/2024 01:20,12.4,0,0,94.2,42,1.389,1009.7
06/05/2024 01:30,12.2,0,0,93.9,38,2.194,1009.6
06/05/2024 01:40,12.1,0,0,93.9,46,2,1009.6
06/05/2024 01:50,12.3,0,0,91.6,342,1.5,1010
06/05/2024 02:00,12.4,0,0,93.1,312,2,1010.2
06/05/2024 02:10,12.4,0,0,94.4,316,1.694,1010.2
06/05/2024 02:20,12.3,0,0,94.4,309,1.306,1010.1
06/05/2024 02:30,12.3,0,0,94,7,1.306,1009.8
06/05/2024 02:40,12.2,0,0,94.4,31,1.194,1009.6
06/05/2024 02:50,12.2,0,0,92.2,41,1.5,1009.4
06/05/2024 03:00,12.1,0,0,93.6,61,2,1009.4
06/05/2024 03:10,12,0,0,94.7,43,1.194,1009.4
06/05/2024 03:20,12.3,0,0,93.3,5,1.111,1009.4
06/05/2024 03:30,12.2,0,0,94.1,40,0.806,1009.3
06/05/2024 03:40,12,0,0,94.9,106,0.389,1009.3
06/05/2024 03:50,11.8,0,0,95.3,87,0.5,1009.4
06/05/2024 04:00,11.9,0,2,94.1,139,0.694,1009.4
06/05/2024 04:10,11.8,0,4,95.5,136,0.389,1009.4
06/05/2024 04:20,12.3,0,10,92.3,120,0.5,1009.3
06/05/2024 04:30,12,0,16,94.2,152,0.694,1009.4
06/05/2024 04:40,12.2,0,23,92.1,180,0.5,1009.5
06/05/2024 04:50,12.1,0,23,92.8,166,0.389,1009.6
06/05/2024 05:00,12.2,0,38,92.3,161,0.194,1009.5
06/05/2024 05:10,12.6,0,39,90.4,96,0.306,1009.4
06/05/2024 05:20,12.4,0,23,92.1,55,0.306,1009.5
06/05/2024 05:30,12.1,0.1,28,94.5,55,0.111,1009.4
06/05/2024 05:40,12.4,0.1,34,94.1,4,0.194,1009.3
06/05/2024 05:50,12.5,0.1,43,95.2,263,0.194,1009.3
06/05/2024 06:00,12.5,0.1,60,94.6,204,0.611,1009.3
06/05/2024 06:10,12.6,0,27,95.8,237,0.611,1009.3
06/05/2024 06:20,12.5,0,18,96.7,222,1,1009.3
06/05/2024 06:30,12.6,0.1,35,95.6,233,1,1009.3
06/05/2024 06:40,12.6,0,40,95,278,0.611,1009.2
06/05/2024 06:50,12.8,0,63,95.3,284,0.889,1009.1
06/05/2024 07:00,12.8,0,84,91.4,350,0.611,1009
06/05/2024 07:10,12.9,0,93,92.1,40,0.806,1008.8
06/05/2024 07:20,13.2,0,160,90.9,54,1.306,1008.7
06/05/2024 07:30,13.4,0,209,90.3,66,1.5,1008.5
06/05/2024 07:40,13.5,0,276,90.4,61,1,1008.4
06/05/2024 07:50,13.8,0,276,89.3,86,0.611,1008.5
06/05/2024 08:00,14,0,216,86.7,213,0.306,1008.4
06/05/2024 08:10,13.9,0,180,85.2,222,1.111,1008.6
06/05/2024 08:20,14.1,0,206,85.9,291,1.306,1008.5
06/05/2024 08:30,14.1,0,182,86.3,285,1,1008.5
06/05/2024 08:40,14.3,0,229,85.2,300,1.694,1008.6
06/05/2024 08:50,14.1,0,162,85.4,285,2.111,1008.6
06/05/2024 09:00,14.1,0,139,85.5,293,1.389,1008.6
06/05/2024 09:10,13.9,0,137,81.4,310,1.306,1008.7
06/05/2024 09:20,14.1,0,171,81.4,275,1.5,1008.7
06/05/2024 09:30,14.2,0,120,85.6,259,1.5,1008.8
06/05/2024 09:40,14.2,0,144,82.5,256,2.194,1008.9
06/05/2024 09:50,14.1,0,130,83.4,248,1.889,1009
06/05/2024 10:00,13.8,0,91,84.8,239,2.889,1009.2
06/05/2024 10:10,13.4,0,29,88.1,243,3.306,1009.5
06/05/2024 10:20,13,0.6,19,91.8,249,3.889,1009.9
06/05/2024 10:30,12.4,0.4,40,91.4,257,5,1010.2
06/05/2024 10:40,12.2,0.6,56,93.5,260,3,1010.4
06/05/2024 10:50,12.2,0.3,96,94.7,241,3.389,1010.5
06/05/2024 11:00,12.1,0.1,114,91.2,254,4.389,1010.6
06/05/2024 11:10,12.1,0.1,142,91.9,248,4.306,1010.6
06/05/2024 11:20,12.1,0.1,97,91.7,238,3.694,1010.7
06/05/2024 11:30,12,0,94,90.1,241,4.389,1010.8
06/05/2024 11:40,12,0.1,101,89.6,236,4.611,1010.9
06/05/2024 11:50,11.8,0,95,88.8,237,5.111,1011
06/05/2024 12:00,11.7,0.1,107,89.8,249,4.111,1011.1
06/05/2024 12:10,11.6,0,87,90,249,5.194,1011.1
06/05/2024 12:20,11.6,0,89,85,253,4.806,1011.3
06/05/2024 12:30,11.4,0.1,95,87.7,242,4,1011.5
06/05/2024 12:40,11.4,0,126,87.1,245,4.111,1011.5
06/05/2024 12:50,11.5,0.1,125,88.9,239,2.694,1011.6
06/05/2024 13:00,11.5,0,150,87.6,238,3.389,1011.7
06/05/2024 13:10,11.4,0.1,123,87.6,250,3.694,1011.7
06/05/2024 13:20,11.5,0.1,155,88.2,247,2.806,1011.8
06/05/2024 13:30,11.3,0.1,128,91.1,235,3.306,1012
06/05/2024 13:40,11.3,0.2,95,90.6,233,2.611,1012.1
06/05/2024 13:50,11.3,0.2,115,88.6,210,1.806,1012
06/05/2024 14:00,11.3,0.1,86,91.1,204,2.111,1012.1
06/05/2024 14:10,11.3,0,101,92.3,191,2.111,1012.1
06/05/2024 14:20,11.5,0.1,135,92.8,202,1.806,1012.1
06/05/2024 14:30,11.7,0.1,165,91.2,205,2.194,1012.1
06/05/2024 14:40,12,0.2,175,90.8,217,2.194,1012
06/05/2024 14:50,11.6,0.1,166,92.7,201,2.889,1012.2
06/05/2024 15:00,11.7,0,104,91.2,212,2.5,1012.3
06/05/2024 15:10,11.5,0.1,69,92.2,210,1.889,1012.5
06/05/2024 15:20,11.4,0,40,92.9,208,2.5,1012.5
06/05/2024 15:30,11.4,0,34,91.4,205,3.389,1012.6
06/05/2024 15:40,11.5,0.1,49,92.1,208,2.806,1012.6
06/05/2024 15:50,11.6,0.1,86,92,210,3.194,1012.6
06/05/2024 16:00,11.7,0,99,90.5,206,3.5,1012.7
06/05/2024 16:10,11.6,0,83,90.6,220,3.889,1012.7
06/05/2024 16:20,11.5,0.1,86,91.8,226,3.194,1012.9
06/05/2024 16:30,11.6,0,80,88.8,210,3.194,1012.9
06/05/2024 16:40,11.5,0,66,90.3,224,3,1012.8
06/05/2024 16:50,11.6,0,68,88.7,220,4.306,1012.7
06/05/2024 17:00,11.5,0,77,90.2,226,3.389,1012.9
06/05/2024 17:10,11.6,0.1,81,92.9,220,2.194,1012.9
06/05/2024 17:20,11.7,0,88,90,211,2.806,1012.8
06/05/2024 17:30,11.7,0,80,89.3,207,3,1012.9
06/05/2024 17:40,11.8,0,66,89.1,216,2.806,1012.9
06/05/2024 17:50,11.7,0,68,90.1,220,2.694,1013
06/05/2024 18:00,11.4,0,36,91.6,221,2.611,1013.2
06/05/2024 18:10,11.4,0,25,91.9,218,2.194,1013.3
06/05/2024 18:20,11.5,0,21,89.5,213,2.5,1013.3
06/05/2024 18:30,11.5,0,15,88.9,217,2.389,1013.3
06/05/2024 18:40,11.7,0,7,87.3,209,2.694,1013.4
06/05/2024 18:50,11.5,0,3,88.9,213,2.194,1013.4
06/05/2024 19:00,11.3,0,1,89.5,208,2.194,1013.5
06/05/2024 19:10,11.3,0,0,89.2,200,2.194,1013.6
06/05/2024 19:20,11.4,0,0,87.9,205,1.5,1013.5
06/05/2024 19:30,11.2,0,0,90.7,210,1.306,1013.7
06/05/2024 19:40,11.2,0,0,90.8,220,1.611,1013.8
06/05/2024 19:50,11.2,0,0,90.9,235,2.111,1013.8
06/05/2024 20:00,11.3,0,0,88.3,235,2.5,1013.7
06/05/2024 20:10,10.9,0,0,90.9,230,1.5,1013.9
06/05/2024 20:20,11.2,0,0,89.8,250,0.194,1013.9
06/05/2024 20:30,11.1,0,0,92.2,63,0.306,1014
06/05/2024 20:40,11,0,0,93.2,44,0.5,1014.3
06/05/2024 20:50,11.1,0,0,93.4,270,0.889,1014.3
06/05/2024 21:00,11.2,0.1,0,92.2,282,0.889,1014.3
06/05/2024 21:10,11.2,0,0,91.4,305,1.5,1014.4
06/05/2024 21:20,11.2,0,0,91.4,310,1,1014.6
06/05/2024 21:30,11,0.1,0,93.1,277,0.806,1014.6
06/05/2024 21:40,10.8,0,0,92.6,284,0.611,1014.8
06/05/2024 21:50,10.6,0,0,94.5,288,0.111,1014.8
06/05/2024 22:00,10.7,0,0,93.8,288,0.111,1014.8
06/05/2024 22:10,10.8,0.1,0,94.4,0,0,1014.8
06/05/2024 22:20,10.9,0,0,94.4,320,0.194,1014.6
06/05/2024 22:30,10.7,0.1,0,95,16,0.306,1014.6
06/05/2024 22:40,10.5,0,0,96.2,72,0.306,1014.6
06/05/2024 22:50,10.6,0,0,94.8,0,0,1014.6
06/05/2024 23:00,10.7,0,0,95.1,28,0.111,1014.6
06/05/2024 23:10,10.6,0,0,95.3,3,0.306,1014.6
06/05/2024 23:20,10.5,0,0,95,317,0.611,1014.7
06/05/2024 23:30,10.4,0.1,0,95.1,305,0.611,1014.8
06/05/2024 23:40,10.4,0.1,0,96.4,284,0.194,1014.6
06/05/2024 23:50,10.5,0,0,95.6,268,0.194,1014.5
07/05/2024 00:00,10.3,0,0,96.8,260,0.306,1014.6
07/05/2024 00:10,10.4,0,0,97,221,0.611,1014.5
07/05/2024 00:20,10.5,0.1,0,96.6,244,0.806,1014.5
07/05/2024 00:30,10.4,0.1,0,97.1,271,1.306,1014.5
07/05/2024 00:40,10.1,0.3,0,97,297,1.389,1014.7
07/05/2024 00:50,10.2,0.3,0,96.4,287,1.694,1014.7
07/05/2024 01:00,10,0.4,0,97.2,296,1.389,1014.7
07/05/2024 01:10,9.8,0.3,0,95.8,306,1.111,1014.7
07/05/2024 01:20,9.7,0.3,0,95.8,280,1.194,1014.7
07/05/2024 01:30,9.8,0.1,0,95.1,296,1.389,1014.8
07/05/2024 01:40,9.7,0.1,0,97,262,0.5,1014.7
07/05/2024 01:50,9.7,0.2,0,97.1,285,0.5,1014.7
07/05/2024 02:00,9.8,0.1,0,95,261,0.694,1014.7
07/05/2024 02:10,9.7,0.1,0,96.4,259,0.194,1014.8
07/05/2024 02:20,9.9,0.2,0,96.2,224,0.5,1014.8
07/05/2024 02:30,9.8,0.3,0,95.2,242,0.389,1014.8
07/05/2024 02:40,9.8,0.2,0,94.8,277,0.611,1014.7
07/05/2024 02:50,9.7,0.1,0,95,305,1.306,1014.7
07/05/2024 03:00,9.7,0.1,0,92.8,292,1.194,1014.6
07/05/2024 03:10,9.5,0,0,94.9,279,0.889,1014.7
07/05/2024 03:20,9.6,0,0,96,266,0.5,1014.6
07/05/2024 03:30,9.6,0,0,95.4,255,0.806,1014.6
07/05/2024 03:40,9.7,0,0,93.8,244,1.306,1014.6
07/05/2024 03:50,9.6,0,0,94.2,263,1.389,1014.7
07/05/2024 04:00,9.5,0,0,96.1,269,1.389,1014.7
07/05/2024 04:10,9.5,0.1,1,95,267,2,1014.8
07/05/2024 04:20,9.4,0,3,94.7,252,1.389,1014.9
07/05/2024 04:30,9.4,0,5,95.9,259,0.889,1014.8
07/05/2024 04:40,9.5,0,11,96.3,250,1.111,1014.9
07/05/2024 04:50,9.5,0,8,96.5,226,0.806,1015
07/05/2024 05:00,9.6,0,12,97.1,232,0.889,1015.1
07/05/2024 05:10,9.7,0,21,94.9,253,0.889,1015.1
07/05/2024 05:20,9.7,0,22,94,286,1.611,1015.1
07/05/2024 05:30,9.8,0,18,93.3,257,1.194,1015.2
07/05/2024 05:40,9.8,0,24,92.7,259,1.806,1015.2
07/05/2024 05:50,9.8,0,25,94.2,253,1.194,1015.2
07/05/2024 06:00,9.7,0,22,94.2,264,1.194,1015.4
07/05/2024 06:10,9.6,0,23,95,243,2.111,1015.4
07/05/2024 06:20,9.6,0,21,93.7,247,1.806,1015.5
07/05/2024 06:30,9.6,0.1,27,93.1,262,2.306,1015.6
07/05/2024 06:40,9.6,0.2,30,94.4,259,1.806,1015.7
07/05/2024 06:50,9.7,0.2,52,94,271,2,1015.7
07/05/2024 07:00,9.5,0.2,44,94.8,276,2,1015.8
07/05/2024 07:10,9.6,0.5,30,95.7,272,1.194,1015.9
07/05/2024 07:20,9.4,0.4,42,96.1,269,1.5,1016
07/05/2024 07:30,9.5,0.2,80,95.9,269,2,1016
07/05/2024 07:40,9.7,0.2,76,95.2,269,1.889,1016
07/05/2024 07:50,9.7,0.2,74,94.4,288,1.694,1016.1
07/05/2024 08:00,9.7,0.2,77,94.8,314,1.389,1016.1
07/05/2024 08:10,9.8,0.1,69,94.5,327,1.306,1016.2
07/05/2024 08:20,9.6,0.1,98,95.6,278,1.389,1016.2
07/05/2024 08:30,9.5,0.1,86,94.9,275,1.194,1016.3
07/05/2024 08:40,9.7,0.1,69,95,283,1.389,1016.3
07/05/2024 08:50,9.7,0.2,60,95,284,0.889,1016.3
07/05/2024 09:00,9.7,0.4,48,96.5,239,0.5,1016.3
07/05/2024 09:10,9.7,0,73,95.3,279,1.194,1016.4
07/05/2024 09:20,9.9,0.1,114,94.6,269,1.111,1016.4
07/05/2024 09:30,10.1,0,69,95.7,290,0.889,1016.3
07/05/2024 09:40,9.9,0,110,96.7,189,1.806,1016.5
07/05/2024 09:50,9.6,0.1,111,96,174,2.194,1016.6
07/05/2024 10:00,9.5,0.6,61,96.7,189,1.389,1016.7
07/05/2024 10:10,9.6,0.4,95,96.7,194,1.194,1016.7
07/05/2024 10:20,9.7,0.1,164,97.2,187,1.5,1016.7
07/05/2024 10:30,9.8,0.2,200,95.9,190,1.5,1016.7
07/05/2024 10:40,10.1,0,267,95.9,163,1,1016.6
07/05/2024 10:50,10.1,0.1,250,95.5,187,1.611,1016.6
07/05/2024 11:00,9.9,0,217,95.9,203,1.389,1016.7
07/05/2024 11:10,10.1,0.2,200,95.2,187,1.611,1016.6
07/05/2024 11:20,10.7,0,240,96.1,183,1.611,1016.5
07/05/2024 11:30,10.3,0,192,96.4,181,1.694,1016.6
07/05/2024 11:40,10.5,0.1,182,95.5,188,1.389,1016.5
07/05/2024 11:50,10.2,0,187,94.9,189,1.694,1016.6
07/05/2024 12:00,10.5,0.1,201,95.5,209,1.389,1016.5
07/05/2024 12:10,10.2,0.1,214,94.9,205,1.194,1016.6
07/05/2024 12:20,10.3,0.1,186,93.6,220,0.694,1016.6
07/05/2024 12:30,10.3,0.2,191,92.2,225,0.889,1016.6
07/05/2024 12:40,10.4,0.1,233,93.8,200,0.806,1016.7
07/05/2024 12:50,10.6,0.1,253,94.2,190,0.889,1016.6
07/05/2024 13:00,10.9,0.1,285,93.9,220,0.806,1016.6
07/05/2024 13:10,10.9,0,276,89.8,251,0.806,1016.6
07/05/2024 13:20,11.2,0,347,90.9,254,1,1016.6
07/05/2024 13:30,11.6,0,347,88.3,275,1.194,1016.5
07/05/2024 13:40,11,0,167,91.6,295,1.806,1016.6
07/05/2024 13:50,10.9,0,153,91.8,282,2.111,1016.6
07/05/2024 14:00,10.7,0,199,92.1,275,2.306,1016.6
07/05/2024 14:10,11,0,171,92.8,269,1.694,1016.4
